longitude,latitude
-121.92,37.74
-121.93,37.78
-121.96,37.74
-121.97,37.76
-121.97,37.77
-121.98,37.74
-122.02,37.84
-122.01,37.83
-122,37.82
-121.99,37.82
-122.03,37.83
-121.99,37.77
-121.99,37.81
-122.02,37.8
-122.03,37.87
-122.02,37.88
-122.02,37.87
-122.03,37.86
-122,37.86
-121.97,37.87
-121.96,37.84
-122,37.84
-121.96,37.85
-121.99,37.83
-121.98,37.82
-121.95,37.81
-122.1,37.93
-122.12,37.94
-122.1,37.9
-122.14,37.9
-122.12,37.91
-122.09,37.89
-122.1,37.89
-122.11,37.89
-122.11,37.88
-122.12,37.88
-122.12,37.89
-122.13,37.89
-122.13,37.87
-122.14,37.88
-122.07,37.88
-122.08,37.88
-122.08,37.88
-122.08,37.87
-122.06,37.85
-122.07,37.86
-122.06,37.86
-122.07,37.86
-122.08,37.87
-122.1,37.88
-122.09,37.86
-122.11,37.87
-122.12,37.85
-122.08,37.84
-122.12,37.81
-122.12,37.82
-122.11,37.83
-122.08,37.82
-122.14,37.86
-122.14,37.85
-122.14,37.84
-122.16,37.83
-122.16,37.86
-122.18,37.88
-122.18,37.86
-122.16,37.89
-122.17,37.88
-122.17,37.88
-122.17,37.87
-122.22,37.88
-122.2,37.89
-122.2,37.88
-122.18,37.91
-122.2,37.9
-122.18,37.9
-122.18,37.89
-121.84,37.98
-121.81,37.97
-121.78,37.97
-121.83,37.95
-121.94,37.83
-121.89,37.82
-121.91,37.81
-121.82,37.81
-121.96,37.99
-121.96,37.94
-121.96,37.95
-121.95,37.94
-121.97,37.93
-122.01,37.92
-122.01,37.92
-121.99,37.92
-121.93,37.89
-121.92,37.96
-121.94,37.95
-121.91,37.93
-121.94,37.94
-121.94,37.93
-121.93,37.93
-121.93,37.93
-121.95,37.94
-122.25,38.02
-122.25,38.03
-122.21,38.02
-122.2,37.96
-122.23,38.06
-122.23,38.05
-122.21,38.06
-122.2,38.04
-122.26,38.03
-122.27,38.04
-122.26,38.03
-122.26,38.04
-122.25,38.05
-122.32,38.06
-122.28,38
-122.29,38
-122.36,38.03
-122.3,38
-122.31,38
-122.31,38.01
-122.28,37.99
-122.26,37.98
-122.27,37.99
-122.27,37.98
-122.26,38.02
-122.24,38.01
-122.24,38.01
-122.25,38
-122.26,38
-122.26,38
-122.27,38
-122.27,38
-122.26,38
-122.29,37.98
-122.28,37.96
-122.27,37.97
-122.3,37.97
-122.3,37.97
-122.29,37.97
-122.3,37.97
-122.29,37.94
-122.32,37.95
-122.31,37.94
-122.31,37.94
-122.32,37.95
-122.31,37.99
-122.3,37.98
-122.32,37.97
-122.32,38.01
-122.33,38
-122.31,38
-122.32,37.99
-122.32,38
-122.34,37.99
-122.33,37.98
-122.33,37.99
-122.39,38
-122.36,37.96
-122.36,37.96
-122.36,37.95
-122.37,37.95
-122.37,37.95
-122.37,37.96
-122.41,37.98
-122.34,37.98
-122.35,37.98
-122.34,37.97
-122.35,37.96
-122.35,37.97
-122.35,37.97
-122.32,37.97
-122.32,37.97
-122.33,37.97
-122.33,37.98
-122.33,37.97
-122.34,37.97
-122.33,37.96
-122.35,37.96
-122.35,37.96
-122.35,37.96
-122.35,37.95
-122.35,37.96
-122.36,37.96
-122.32,37.96
-122.32,37.96
-122.32,37.95
-122.33,37.95
-122.34,37.96
-122.34,37.96
-122.32,37.94
-122.32,37.94
-122.32,37.93
-122.33,37.95
-122.33,37.94
-122.33,37.94
-122.33,37.94
-122.33,37.94
-122.33,37.94
-122.34,37.95
-122.33,37.95
-122.33,37.95
-122.34,37.95
-122.34,37.95
-122.34,37.95
-122.34,37.95
-122.35,37.95
-122.35,37.95
-122.36,37.95
-122.34,37.94
-122.34,37.94
-122.34,37.94
-122.34,37.94
-122.35,37.94
-122.35,37.94
-122.35,37.94
-122.36,37.95
-122.36,37.94
-122.36,37.94
-122.36,37.94
-122.36,37.94
-122.37,37.94
-122.35,37.93
-122.35,37.93
-122.36,37.94
-122.36,37.93
-122.37,37.94
-122.37,37.93
-122.38,37.91
-122.42,37.93
-122.41,37.94
-122.34,37.93
-122.35,37.93
-122.36,37.93
-122.36,37.93
-122.37,37.93
-122.33,37.91
-122.35,37.92
-122.36,37.92
-122.35,37.91
-122.33,37.93
-122.33,37.93
-122.34,37.93
-122.34,37.93
-122.35,37.93
-122.32,37.92
-122.33,37.92
-122.32,37.92
-122.32,37.91
-122.31,37.91
-122.31,37.91
-122.31,37.91
-122.31,37.93
-122.31,37.93
-122.32,37.93
-122.32,37.94
-122.3,37.92
-122.29,37.92
-122.29,37.92
-122.3,37.93
-122.31,37.93
-122.32,37.93
-122.31,37.92
-122.31,37.92
-122.31,37.92
-122.32,37.92
-122.31,37.92
-122.3,37.92
-122.31,37.91
-122.3,37.91
-122.3,37.91
-122.3,37.9
-122.3,37.9
-122.3,37.9
-122.3,37.9
-122.29,37.92
-122.29,37.91
-122.29,37.91
-122.29,37.91
-122.29,37.9
-122.28,37.91
-122.28,37.9
-122.28,37.9
-122.28,37.91
-122.27,37.91
-122.28,37.91
-124.17,41.8
-124.3,41.8
-124.23,41.75
-124.21,41.77
-124.19,41.78
-124.22,41.73
-124.21,41.75
-124.17,41.76
-124.16,41.74
-124.14,41.95
-124.16,41.92
-124.3,41.84
-124.15,41.81
-123.91,41.68
-123.83,41.88
-123.92,41.54
-119.94,38.96
-119.95,38.95
-119.95,38.95
-119.95,38.95
-119.94,38.95
-119.95,38.94
-119.93,38.94
-119.97,38.94
-119.97,38.93
-119.98,38.96
-119.96,38.94
-119.96,38.94
-119.96,38.93
-119.94,38.92
-119.98,38.94
-119.98,38.94
-119.99,38.94
-119.99,38.94
-119.99,38.93
-119.98,38.93
-119.98,38.93
-119.98,38.92
-119.98,38.92
-120,38.93
-120.01,38.93
-120,38.92
-120,38.92
-120.01,38.92
-120.01,38.92
-120.02,38.91
-120.02,38.92
-120.01,38.91
-120.01,38.91
-120.01,38.89
-120,38.9
-119.99,38.88
-119.98,38.9
-119.92,38.91
-120,38.87
-119.96,38.84
-120.02,38.76
-120.04,38.86
-120.03,38.89
-120.02,38.86
-120.13,39.06
-120.16,39.04
-120.16,39.01
-120.06,39.01
-120.1,38.91
-120.97,38.91
-121.04,38.81
-120.72,38.94
-120.88,38.91
-120.92,38.86
-120.87,38.83
-120.84,38.81
-120.81,38.89
-120.79,38.83
-120.71,38.85
-120.5,38.87
-120.3,38.9
-121.09,38.68
-121.08,38.67
-121.07,38.66
-121.06,38.7
-121,38.58
-121.01,38.73
-120.99,38.69
-121.02,38.66
-120.99,38.67
-120.98,38.67
-120.98,38.66
-120.98,38.68
-120.95,38.69
-120.96,38.66
-120.97,38.65
-120.93,38.65
-120.91,38.62
-120.95,38.79
-120.93,38.77
-120.91,38.73
-120.87,38.71
-120.84,38.77
-120.86,38.75
-120.83,38.74
-120.84,38.73
-120.81,38.73
-120.78,38.74
-120.81,38.74
-120.76,38.76
-120.76,38.73
-120.78,38.73
-120.81,38.73
-120.78,38.72
-120.67,38.76
-120.7,38.75
-120.71,38.73
-120.58,38.77
-120.58,38.77
-120.6,38.76
-120.59,38.76
-120.63,38.75
-120.7,38.69
-120.63,38.73
-120.62,38.71
-120.63,38.68
-120.54,38.75
-120.76,38.6
-120.66,38.61
-120.72,38.57
-120.59,38.53
-120.44,38.61
-120.32,38.71
-120.08,38.8
-120.88,38.58
-120.84,38.63
-120.81,38.67
-120.76,38.65
-120.85,38.69
-120.79,38.7
-119.81,36.73
-119.81,36.73
-119.81,36.74
-119.79,36.73
-119.8,36.73
-119.8,36.72
-119.81,36.72
-119.81,36.73
-119.77,36.73
-119.77,36.72
-119.78,36.73
-119.77,36.73
-119.77,36.75
-119.77,36.74
-119.78,36.74
-119.78,36.75
-119.78,36.75
-119.79,36.74
-119.79,36.74
-119.8,36.74
-119.8,36.75
-119.79,36.75
-119.82,36.74
-119.82,36.72
-119.82,36.72
-119.83,36.73
-119.83,36.72
-119.83,36.71
-119.79,36.72
-119.8,36.71
-119.81,36.71
-119.8,36.72
-119.8,36.72
-119.79,36.7
-119.8,36.7
-119.81,36.7
-119.78,36.72
-119.79,36.72
-119.78,36.71
-119.74,36.71
-119.76,36.71
-119.76,36.72
-119.75,36.71
-119.74,36.73
-119.74,36.72
-119.75,36.72
-119.76,36.73
-119.76,36.73
-119.75,36.73
-119.74,36.73
-119.69,36.75
-119.67,36.74
-119.69,36.74
-119.69,36.75
-119.67,36.73
-119.69,36.73
-119.69,36.74
-119.69,36.71
-119.67,36.72
-119.73,36.73
-119.72,36.73
-119.72,36.72
-119.73,36.72
-119.73,36.73
-119.71,36.73
-119.72,36.71
-119.73,36.72
-119.73,36.68
-119.69,36.69
-119.76,36.68
-119.67,36.65
-119.63,36.64
-119.65,36.62
-119.68,36.63
-119.74,36.65
-119.68,36.62
-119.73,36.62
-119.73,36.59
-119.8,36.68
-119.78,36.65
-119.82,36.64
-119.8,36.65
-119.89,36.73
-119.87,36.72
-119.89,36.7
-119.85,36.74
-119.84,36.77
-119.83,36.76
-119.82,36.75
-119.84,36.75
-119.83,36.75
-119.81,36.76
-119.81,36.76
-119.81,36.75
-119.82,36.76
-119.82,36.76
-119.8,36.76
-119.8,36.75
-119.81,36.76
-119.8,36.76
-119.79,36.76
-119.79,36.75
-119.8,36.75
-119.79,36.76
-119.78,36.76
-119.78,36.75
-119.78,36.75
-119.78,36.76
-119.76,36.76
-119.76,36.75
-119.76,36.75
-119.77,36.76
-119.77,36.76
-119.77,36.76
-119.76,36.75
-119.76,36.74
-119.77,36.74
-119.77,36.74
-119.77,36.75
-119.76,36.75
-119.74,36.75
-119.74,36.74
-119.75,36.74
-119.75,36.75
-119.75,36.75
-119.74,36.76
-119.74,36.76
-119.75,36.76
-119.75,36.76
-119.72,36.76
-119.72,36.75
-119.73,36.76
-119.72,36.75
-119.73,36.74
-119.73,36.75
-119.7,36.75
-119.71,36.74
-119.71,36.76
-119.7,36.8
-119.71,36.79
-119.71,36.77
-119.73,36.8
-119.72,36.8
-119.72,36.8
-119.71,36.8
-119.71,36.8
-119.71,36.81
-119.7,36.8
-119.71,36.8
-119.72,36.8
-119.73,36.8
-119.72,36.81
-119.73,36.77
-119.74,36.77
-119.75,36.77
-119.75,36.78
-119.75,36.78
-119.74,36.78
-119.76,36.77
-119.76,36.77
-119.77,36.77
-119.77,36.78
-119.77,36.78
-119.77,36.77
-119.78,36.77
-119.78,36.78
-119.79,36.77
-119.8,36.77
-119.8,36.78
-119.79,36.78
-119.79,36.77
-119.81,36.78
-119.81,36.77
-119.81,36.77
-119.81,36.77
-119.81,36.78
-119.82,36.78
-119.82,36.77
-119.82,36.77
-119.83,36.77
-119.83,36.77
-119.83,36.78
-119.87,36.79
-119.87,36.79
-119.89,36.79
-119.87,36.78
-119.85,36.78
-119.86,36.78
-119.85,36.77
-119.85,36.77
-119.85,36.76
-119.85,36.75
-119.87,36.76
-119.9,36.79
-119.89,36.76
-119.92,36.77
-120.08,36.79
-120.21,36.77
-120.1,36.66
-119.98,36.74
-120,36.7
-120.04,36.74
-120.05,36.72
-120.08,36.72
-120.06,36.72
-120.07,36.74
-119.95,36.8
-119.99,36.8
-120.02,36.8
-120.04,36.79
-119.91,36.83
-119.88,36.81
-119.88,36.85
-119.87,36.83
-119.85,36.83
-119.85,36.83
-119.86,36.82
-119.85,36.82
-119.85,36.82
-119.85,36.82
-119.88,36.83
-119.86,36.81
-119.87,36.81
-119.85,36.81
-119.85,36.8
-119.85,36.8
-119.86,36.8
-119.84,36.85
-119.85,36.84
-119.84,36.84
-119.84,36.83
-119.83,36.83
-119.82,36.83
-119.84,36.83
-119.82,36.83
-119.84,36.82
-119.83,36.82
-119.82,36.82
-119.82,36.81
-119.84,36.81
-119.78,36.86
-119.77,36.86
-119.77,36.85
-119.77,36.84
-119.77,36.84
-119.78,36.84
-119.78,36.85
-119.78,36.86
-119.79,36.85
-119.79,36.84
-119.8,36.86
-119.81,36.85
-119.82,36.84
-119.82,36.84
-119.81,36.83
-119.81,36.83
-119.78,36.83
-119.79,36.82
-119.8,36.83
-119.79,36.83
-119.79,36.82
-119.78,36.82
-119.8,36.82
-119.81,36.81
-119.8,36.8
-119.81,36.8
-119.83,36.8
-119.82,36.8
-119.81,36.8
-119.83,36.8
-119.84,36.8
-119.84,36.8
-119.83,36.79
-119.83,36.78
-119.84,36.78
-119.84,36.79
-119.83,36.79
-119.81,36.78
-119.81,36.78
-119.82,36.78
-119.82,36.79
-119.82,36.79
-119.81,36.79
-119.79,36.79
-119.79,36.78
-119.8,36.78
-119.81,36.79
-119.8,36.79
-119.79,36.81
-119.78,36.8
-119.79,36.8
-119.79,36.81
-119.77,36.79
-119.78,36.78
-119.79,36.79
-119.79,36.79
-119.78,36.79
-119.76,36.79
-119.76,36.78
-119.77,36.79
-119.76,36.79
-119.74,36.79
-119.75,36.78
-119.76,36.8
-119.77,36.8
-119.78,36.8
-119.76,36.8
-119.77,36.8
-119.74,36.8
-119.75,36.8
-119.75,36.8
-119.76,36.81
-119.77,36.81
-119.76,36.82
-119.77,36.81
-119.78,36.82
-119.78,36.83
-119.76,36.83
-119.76,36.83
-119.77,36.83
-119.77,36.83
-119.76,36.83
-119.75,36.83
-119.74,36.83
-119.77,36.91
-119.75,36.87
-119.74,36.85
-119.7,36.94
-119.71,36.88
-119.69,36.86
-119.69,36.85
-119.67,36.89
-119.7,36.83
-119.7,36.82
-119.7,36.81
-119.71,36.83
-119.71,36.83
-119.73,36.83
-119.73,36.83
-119.71,36.82
-119.71,36.81
-119.71,36.81
-119.72,36.81
-119.73,36.81
-119.72,36.82
-119.72,36.82
-119.69,36.83
-119.69,36.83
-119.69,36.83
-119.69,36.83
-119.67,36.83
-119.67,36.83
-119.68,36.83
-119.67,36.82
-119.67,36.81
-119.68,36.81
-119.69,36.82
-119.69,36.82
-119.68,36.81
-119.69,36.81
-119.69,36.81
-119.68,36.8
-119.69,36.8
-119.67,36.8
-119.69,36.79
-119.68,36.79
-119.69,36.79
-119.69,36.77
-119.69,36.79
-119.68,36.77
-119.64,36.85
-119.64,36.82
-119.63,36.79
-119.63,36.76
-119.63,36.7
-119.53,36.78
-119.58,36.83
-119.58,36.77
-119.59,36.72
-119.5,36.74
-119.57,36.72
-119.56,36.71
-119.56,36.71
-119.57,36.71
-119.57,36.7
-119.56,36.7
-119.55,36.7
-119.57,36.7
-119.57,36.7
-119.58,36.69
-119.55,36.69
-119.54,36.7
-119.55,36.71
-119.55,36.72
-119.52,36.71
-119.47,36.69
-119.41,36.68
-119.43,36.63
-119.39,36.64
-119.4,36.59
-119.49,37.1
-119.61,36.94
-119.57,37.02
-119.48,37
-119.46,36.91
-119.33,36.89
-119.21,37.25
-118.94,37.13
-119.4,37.09
-119.34,37.12
-119.28,37.11
-119.32,37.06
-118.91,36.79
-119.24,36.8
-119.25,36.71
-119.12,36.69
-119.34,36.62
-119.31,36.63
-119.31,36.62
-119.32,36.62
-119.31,36.62
-119.43,36.61
-119.44,36.6
-119.44,36.6
-119.45,36.6
-119.46,36.61
-119.45,36.61
-119.44,36.61
-119.43,36.59
-119.44,36.59
-119.45,36.6
-119.44,36.59
-119.46,36.6
-119.45,36.59
-119.44,36.58
-119.45,36.58
-119.45,36.59
-119.55,36.6
-119.54,36.61
-119.55,36.61
-119.5,36.62
-119.49,36.58
-119.52,36.61
-119.53,36.61
-119.6,36.66
-119.59,36.64
-119.53,36.65
-119.63,36.6
-119.62,36.58
-119.59,36.57
-119.6,36.58
-119.61,36.58
-119.62,36.59
-119.61,36.59
-119.6,36.57
-119.6,36.57
-119.61,36.57
-119.63,36.58
-119.6,36.56
-119.64,36.56
-119.61,36.56
-119.62,36.56
-119.53,36.55
-119.54,36.52
-119.55,36.51
-119.56,36.51
-119.56,36.51
-119.55,36.52
-119.56,36.53
-119.73,36.56
-119.67,36.57
-119.65,36.51
-119.59,36.52
-119.73,36.52
-119.77,36.44
-119.69,36.46
-119.69,36.43
-119.87,36.54
-119.79,36.55
-119.81,36.51
-119.84,36.54
-119.83,36.54
-119.89,36.64
-119.97,36.57
-119.9,36.58
-119.81,36.6
-119.86,36.45
-119.86,36.43
-119.85,36.43
-119.97,36.44
-120.08,36.34
-120.1,36.16
-120.1,36.21
-120.09,36.19
-120.27,36.29
-120.43,36.18
-120.37,36.16
-120.36,36.14
-120.38,36.15
-120.37,36.13
-120.37,36.15
-120.35,36.16
-120.35,36.14
-120.36,36.13
-120.31,36.65
-120.25,36.65
-120.18,36.59
-120.19,36.61
-120.19,36.6
-120.22,36.49
-120.41,36.77
-120.67,36.72
-120.51,36.55
-120.39,36.78
-120.38,36.75
-120.38,36.76
-120.38,36.76
-120.46,36.87
-120.45,36.86
-120.44,36.84
-120.45,36.85
-120.51,36.86
-120.55,36.97
-120.69,36.84
-119.55,36.51
-119.54,36.51
-122.2,39.75
-122.18,39.75
-122.16,39.74
-122.19,39.74
-122.25,39.79
-122.16,39.78
-122.13,39.74
-122.18,39.7
-122.23,39.75
-122.74,39.71
-122.38,39.68
-122.14,39.65
-122.18,39.55
-122.53,39.5
-122.19,39.53
-122.2,39.53
-122.23,39.53
-122.22,39.51
-122.2,39.52
-122.2,39.51
-122.19,39.5
-122.04,39.72
-122.05,39.6
-122.1,39.47
-121.94,39.45
-122.01,39.74
-124.17,40.8
-124.16,40.8
-124.16,40.79
-124.17,40.8
-124.17,40.8
-124.16,40.79
-124.16,40.78
-124.17,40.78
-124.19,40.78
-124.18,40.79
-124.18,40.79
-124.17,40.79
-124.16,40.78
-124.16,40.77
-124.17,40.77
-124.18,40.78
-124.18,40.78
-124.18,40.78
-124.17,40.75
-124.17,40.76
-124.19,40.77
-124.15,40.81
-124.14,40.8
-124.15,40.8
-124.16,40.8
-124.16,40.8
-124.14,40.79
-124.15,40.78
-124.16,40.78
-124.16,40.79
-124.15,40.79
-124.14,40.78
-124.14,40.77
-124.15,40.76
-124.15,40.78
-124.11,40.81
-124.13,40.78
-124.13,40.8
-124.13,40.79
-124.13,40.79
-124.06,40.86
-124.05,40.85
-124.02,40.8
-124.08,40.86
-124.09,40.86
-124.09,40.87
-124.07,40.87
-124.08,40.87
-124.09,40.88
-124.07,40.87
-124.15,40.88
-124.1,40.88
-124.09,40.88
-124.09,40.88
-124.1,40.9
-124.23,40.81
-124.06,40.88
-123.74,40.66
-124.08,40.91
-123.76,41.03
-123.85,41.32
-123.72,41.09
-123.63,41.11
-123.66,41.3
-123.52,41.01
-124.08,41.36
-124.06,41.13
-124.14,41.06
-124.1,41.04
-124.01,40.97
-124,40.92
-124.01,40.89
-123.98,40.88
-123.88,40.93
-124.16,41.02
-124.08,40.99
-124.16,40.95
-124.11,40.95
-124.09,40.95
-124.11,40.93
-124.11,40.93
-124.08,40.94
-124.09,40.92
-124.05,40.94
-124.1,40.95
-124.07,40.81
-124.02,40.72
-124.1,40.73
-124.17,40.74
-124.14,40.72
-124.14,40.67
-124.19,40.73
-124.21,40.75
-124.27,40.69
-124.18,40.62
-124.17,40.62
-124.13,40.62
-124.16,40.6
-124.15,40.59
-124.14,40.6
-124.14,40.59
-124.14,40.59
-124.05,40.59
-124.09,40.55
-123.96,40.57
-123.73,40.48
-124.14,40.58
-124.14,40.57
-124.11,40.57
-124.13,40.55
-124.1,40.5
-124.1,40.5
-124.09,40.44
-124.1,40.47
-124.03,40.45
-124.26,40.58
-124.23,40.54
-124.35,40.54
-124.25,40.28
-124.08,40.06
-124,40.22
-123.84,40.28
-123.68,40.24
-123.82,40.16
-123.82,40.12
-123.75,40.11
-123.78,40.05
-115.52,33.12
-115.52,33.13
-115.51,33.12
-115.46,33.19
-115.51,33.24
-115.6,33.2
-115.73,33.09
-115.62,33.04
-115.62,33.04
-115.6,33.04
-115.41,32.99
-115.59,32.96
-115.52,32.98
-115.52,32.98
-115.53,32.99
-115.51,32.99
-115.54,32.99
-115.54,32.98
-115.54,32.99
-115.55,32.98
-115.54,32.97
-115.53,32.97
-115.55,32.98
-115.56,32.96
-115.53,32.97
-115.52,32.97
-115.52,32.97
-115.32,32.82
-115.39,32.76
-115.4,32.86
-115.37,32.81
-115.37,32.82
-115.37,32.82
-115.38,32.82
-115.38,32.81
-115.37,32.81
-115.57,32.85
-115.57,32.85
-115.57,32.84
-115.57,32.83
-115.59,32.85
-115.6,32.87
-115.49,32.87
-115.64,32.8
-115.69,32.79
-115.73,32.8
-115.72,32.75
-115.64,32.75
-115.58,32.81
-115.55,32.82
-115.58,32.81
-115.57,32.8
-115.57,32.8
-115.57,32.8
-115.48,32.8
-115.52,32.77
-115.53,32.73
-115.52,32.73
-115.5,32.75
-115.55,32.8
-115.55,32.79
-115.54,32.79
-115.54,32.79
-115.55,32.79
-115.57,32.8
-115.56,32.8
-115.56,32.8
-115.56,32.8
-115.56,32.79
-115.56,32.78
-115.56,32.79
-115.57,32.79
-115.56,32.78
-115.56,32.78
-115.57,32.78
-115.56,32.78
-115.55,32.78
-115.58,32.78
-115.59,32.79
-115.58,32.79
-115.57,32.79
-115.57,32.78
-115.57,32.78
-115.57,32.78
-115.56,32.76
-115.59,32.69
-115.49,32.69
-115.4,32.7
-115.49,32.67
-115.49,32.67
-115.48,32.68
-115.5,32.68
-115.5,32.67
-115.49,32.67
-115.51,32.68
-115.52,32.67
-116.05,33.33
-116,33.19
-115.88,32.93
-116,32.74
-115.9,32.69
-116.01,33.41
-115.99,33.4
-115.94,33.38
-115.98,33.32
-115.91,33.36
-115.9,33.34
-115.96,33.3
-115.95,33.28
-115.8,33.26
-114.73,33.43
-114.98,33.07
-115.73,33.36
-115.73,33.35
-114.65,32.79
-114.55,32.8
-114.63,32.76
-114.66,32.74
-118.18,37.35
-118.43,37.4
-118.6,37.39
-118.45,37.25
-118.45,37.37
-118.42,37.35
-118.42,37.36
-118.4,37.36
-118.39,37.37
-118.39,37.36
-118.3,37.17
-117.9,36.95
-118.31,36.94
-118.05,36.64
-118.18,36.63
-117.69,36.13
-117.02,36.4
-116.22,36
-119.02,35.42
-119.03,35.42
-119.03,35.42
-119.03,35.45
-119.05,35.44
-119.02,35.44
-119.02,35.43
-119.02,35.42
-119.02,35.42
-119.02,35.42
-119.03,35.42
-119.03,35.41
-119.04,35.42
-119.05,35.42
-119.05,35.42
-119.02,35.41
-119.02,35.41
-119.03,35.41
-119.04,35.41
-119.02,35.41
-119.03,35.4
-119.04,35.41
-119.08,35.42
-119.07,35.42
-119.09,35.41
-119.11,35.42
-119.09,35.43
-119.05,35.4
-119.08,35.39
-119.01,35.4
-119.01,35.39
-119.01,35.38
-119.02,35.39
-118.99,35.4
-118.99,35.4
-119,35.4
-119,35.39
-119,35.39
-118.97,35.41
-118.97,35.4
-118.98,35.4
-118.98,35.4
-118.98,35.4
-118.98,35.41
-118.96,35.4
-118.96,35.41
-118.95,35.4
-118.96,35.4
-118.96,35.39
-118.96,35.38
-118.95,35.38
-118.96,35.38
-118.94,35.38
-118.95,35.38
-118.92,35.38
-118.95,35.41
-118.94,35.4
-118.94,35.39
-118.94,35.39
-118.9,35.41
-118.94,35.41
-118.91,35.4
-118.87,35.37
-118.91,35.37
-118.88,35.34
-118.92,35.37
-118.93,35.37
-118.94,35.37
-118.94,35.37
-118.95,35.37
-118.94,35.37
-118.95,35.37
-118.96,35.37
-118.96,35.37
-118.97,35.39
-118.97,35.38
-118.98,35.38
-118.97,35.38
-118.97,35.37
-118.97,35.38
-118.99,35.38
-118.99,35.38
-118.98,35.39
-118.98,35.38
-118.98,35.38
-118.98,35.38
-118.99,35.39
-118.99,35.39
-118.99,35.39
-118.98,35.39
-118.98,35.39
-119,35.37
-118.99,35.37
-118.99,35.37
-118.98,35.37
-118.97,35.37
-119.01,35.38
-119.01,35.38
-119.01,35.37
-119.01,35.37
-119.02,35.38
-119.02,35.38
-119.02,35.39
-119.01,35.37
-119.03,35.38
-119.03,35.38
-119.03,35.37
-119.04,35.37
-119.03,35.39
-119.04,35.36
-119.05,35.36
-119.05,35.36
-119.07,35.36
-119.08,35.36
-119.06,35.36
-119.03,35.37
-119.03,35.36
-119.04,35.36
-119.04,35.37
-119.02,35.37
-119.02,35.36
-119.02,35.36
-119.03,35.36
-119.01,35.37
-119.01,35.36
-119.01,35.36
-119.01,35.36
-119.01,35.37
-119,35.36
-119,35.36
-119,35.35
-119,35.36
-118.98,35.37
-118.98,35.36
-118.98,35.36
-118.99,35.36
-118.99,35.36
-118.94,35.36
-118.95,35.36
-118.96,35.37
-118.96,35.36
-118.97,35.37
-118.97,35.36
-118.95,35.32
-118.98,35.35
-118.99,35.35
-118.99,35.33
-118.99,35.32
-119,35.35
-118.99,35.35
-119.01,35.35
-119.01,35.34
-119.02,35.35
-119.01,35.35
-119.02,35.35
-119.02,35.34
-119.03,35.34
-119.03,35.35
-119.04,35.35
-119.04,35.35
-119.06,35.35
-119.05,35.34
-119.05,35.33
-119.05,35.34
-119.07,35.35
-119.07,35.34
-119.12,35.33
-119.1,35.35
-119.08,35.34
-119.08,35.35
-119.09,35.35
-119.08,35.34
-119.08,35.34
-119.1,35.33
-119.08,35.32
-119.09,35.33
-119.06,35.32
-119.07,35.33
-119.06,35.33
-119.02,35.34
-119.02,35.33
-119.03,35.33
-119.03,35.34
-119.01,35.34
-119.01,35.33
-119,35.33
-119.01,35.33
-119.02,35.33
-119.02,35.34
-118.99,35.32
-118.99,35.3
-119,35.31
-119.09,35.3
-119.04,35.32
-119.05,35.32
-119.04,35.31
-119.03,35.32
-119.02,35.32
-119.05,35.3
-119.03,35.3
-119.02,35.3
-119.01,35.32
-119.01,35.31
-119.01,35.3
-119.07,35.27
-119.13,35.22
-119.01,35.24
-119.01,35.28
-118.99,35.24
-118.99,35.27
-118.93,34.82
-118.95,34.83
-118.95,34.81
-119.15,34.83
-119.16,34.95
-118.93,34.82
-119.4,35.06
-119.45,35.07
-119.42,35.19
-119.5,35.27
-119.48,35.17
-119.45,35.16
-119.46,35.17
-119.46,35.14
-119.47,35.14
-119.45,35.15
-119.45,35.13
-119.46,35.13
-119.47,35.13
-119.47,35.4
-119.42,35.4
-119.12,35.41
-119.11,35.39
-119.12,35.39
-119.19,35.41
-119.2,35.37
-119.12,35.38
-119.11,35.38
-119.12,35.37
-119.18,35.5
-119.28,35.52
-119.27,35.49
-119.26,35.5
-119.27,35.5
-119.27,35.51
-119.28,35.5
-119.28,35.5
-119.27,35.5
-119.38,35.49
-119.34,35.6
-119.36,35.55
-119.35,35.58
-119.34,35.59
-119.34,35.6
-119.33,35.6
-119.35,35.59
-119.33,35.59
-119.69,35.62
-119.77,35.65
-119.14,35.76
-119.29,35.76
-119.19,35.64
-119.24,35.68
-119.22,35.68
-119.24,35.67
-119.25,35.78
-119.25,35.77
-119.25,35.76
-119.25,35.75
-119.25,35.79
-119.25,35.78
-119.23,35.78
-119.23,35.79
-119.24,35.77
-119.23,35.77
-119.23,35.74
-119.23,35.77
-118.92,35.47
-119.01,35.44
-118.93,35.44
-118.31,35.74
-118.06,35.68
-118.44,35.75
-118.47,35.72
-118.5,35.7
-118.59,35.72
-118.87,35.65
-118.23,35.48
-118.33,35.64
-118.41,35.63
-118.45,35.62
-118.47,35.64
-118.48,35.61
-118.45,35.58
-118.61,35.47
-117.73,35.73
-117.66,35.63
-117.67,35.65
-117.68,35.65
-117.69,35.65
-117.7,35.64
-117.68,35.64
-117.67,35.64
-117.67,35.63
-117.68,35.63
-117.69,35.63
-117.7,35.62
-117.68,35.61
-117.68,35.6
-117.7,35.6
-117.68,35.62
-117.64,35.61
-117.66,35.62
-117.66,35.61
-117.66,35.6
-117.76,35.63
-117.68,35.55
-117.81,35.65
-117.87,35.73
-117.84,35.54
-117.74,35.65
-117.84,35.35
-118,35.05
-117.82,35.03
-117.76,35.22
-117.79,35.21
-118.01,35.12
